component,i,j,value
0,8,31,0.4748995844332798
0,8,32,0.0
0,9,0,-0.5000133358720213
0,9,1,-0.39554597537707736
0,9,2,-0.45513457031745175
0,9,3,-0.3816955132340731
0,9,4,0.8885592907486008
0,9,5,0.7137964014578169
0,9,6,0.501534344796088
0,9,7,0.18210229739558476
0,9,8,0.8535063569743142
0,9,9,1.7524715750769224
0,9,10,0.12877262994030278
0,9,11,0.22034902486187496
0,9,12,0.07445348761236291
0,9,13,-0.0425156317257846
0,9,14,0.29699460302339814
0,9,15,0.367710953332962
0,9,16,0.8015576807451351
0,9,17,0.35619252766898357
0,9,18,0.5927412678438374
0,9,19,1.0828197066069027
0,9,20,-0.360408181938823
0,9,21,-0.24447911950336726
0,9,22,-0.3803992605597295
0,9,23,-0.2656290408509586
0,9,24,0.8328698660816548
0,9,25,0.34949514602105475
0,9,26,0.3405450032481054
0,9,27,0.1835475008227333
0,9,28,0.6848819596892933
0,9,29,1.078399492972434
0,9,30,0.03148083473218175
0,9,31,-0.03148083473218175
0,9,32,0.0
0,10,0,0.23845147316002632
0,10,1,0.048652889455618895
0,10,2,0.26724964866372375
0,10,3,0.21657219316063986
0,10,4,0.19557897090140194
0,10,5,0.35581014206266814
0,10,6,0.35569281631170724
0,10,7,0.3551492979895782
0,10,8,0.3026447182366204
0,10,9,0.12877262994030278
0,10,10,0.6222385486477855
0,10,11,0.3547161470411548
0,10,12,0.542191688521801
0,10,13,0.40454247624925915
0,10,14,0.22551589343742662
0,10,15,0.19586722977372606
0,10,16,0.3345565243026191
0,10,17,0.5071928393980872
0,10,18,0.4929987899732832
0,10,19,0.3687367637962897
0,10,20,0.24852049918491506
0,10,21,-0.011484298296921
0,10,22,0.24886644359450255
0,10,23,0.21365042654147073
0,10,24,-0.016290017472152814
0,10,25,-0.14488405964143952
0,10,26,-0.07986061541890513
0,10,27,0.14619564077657138
0,10,28,0.043154522573855804
0,10,29,-0.30798327163513195
0,10,30,-0.2118084970848125
0,10,31,0.2118084970848125
0,10,32,0.0
0,11,0,0.01403122759467755
0,11,1,0.11747334176723621
0,11,2,0.023667602797285876
0,11,3,0.033243391799917074
0,11,4,-0.07958021867872188
0,11,5,0.13482459493884524
0,11,6,0.2788226753251155
0,11,7,0.1094322916098253
0,11,8,0.33050624390437155
0,11,9,0.22034902486187496
0,11,10,0.3547161470411548
0,11,11,0.7073283327958491
0,11,12,0.24844705077586582
0,11,13,0.21871797264991552
0,11,14,0.3160715382302952
0,11,15,0.4005818891649393
0,11,16,0.728980356406659
0,11,17,0.5469598268052622
0,11,18,0.5392592634516978
0,11,19,0.6622537711094588
0,11,20,0.007536097249206148
0,11,21,0.17331242292666846
0,11,22,-0.025488608980342137
0,11,23,0.029488663207602503
0,11,24,-0.1268780584638971
0,11,25,-0.18947909081282888
0,11,26,-0.060853874701578325
0,11,27,-0.03678926187970446
0,11,28,0.04361824647123485
0,11,29,-0.09203659164521119
0,11,30,0.0002393449601011509
0,11,31,-0.0002393449601011509
0,11,32,0.0
0,12,0,0.30529285975173787
0,12,1,0.10565309829553925
0,12,2,0.34672659227206554
0,12,3,0.2722139891363483
0,12,4,0.12440764896013679
0,12,5,0.45844815314448345
0,12,6,0.39447165157676073
0,12,7,0.38279663208788706
0,12,8,0.3022696086219013
0,12,9,0.07445348761236292
0,12,10,0.542191688521801
0,12,11,0.24844705077586582
0,12,12,0.6464863558632913
0,12,13,0.39512964854865
0,12,14,0.10729185111509286
0,12,15,0.15522433189245682
0,12,16,0.17526260924318054
0,12,17,0.42984377007737684
0,12,18,0.3999904275102063
0,12,19,0.018011987633192953
0,12,20,0.30293179958222727
0,12,21,0.04604383428387566
0,12,22,0.3519468052608514
0,12,23,0.25961642188889467
0,12,24,-0.05889081911342831
0,12,25,0.014884884543653117
0,12,26,0.040740646222734
0,12,27,0.2347621011148617
0,12,28,0.07348550352314727
0,12,29,-0.2780042406175107
0,12,30,-0.2294203912256534
0,12,31,0.2294203912256534
0,12,32,0.0
0,13,0,0.2645462980133773
0,13,1,0.1255766142775516
0,13,2,0.28733954871032785
0,13,3,0.2315040440996326
0,13,4,0.12410888160806618
0,13,5,0.284592267586643
0,13,6,0.2572092335484412
0,13,7,0.2942230977229679
0,13,8,0.19403858791517348
0,13,9,-0.0425156317257846
0,13,10,0.40454247624925915
0,13,11,0.21871797264991552
0,13,12,0.39512964854865
0,13,13,0.3028980670006457
0,13,14,0.11009943433510667
0,13,15,0.07443259639907776
0,13,16,0.08250862977960526
0,13,17,0.24976924974538986
0,13,18,0.3392945090108834
0,13,19,0.02678905811719321
0,13,20,0.2538362353920688
0,13,21,0.09756098245428815
0,13,22,0.26790772709448774
0,13,23,0.2137643013052318
0,13,24,0.006814531986412101
0,13,25,-0.017884369430386498
0,13,26,0.001418896352449797
0,13,27,0.1580575184090392
0,13,28,0.08450769977721116
0,13,29,-0.23035719716716466
0,13,30,-0.22742336874242178
0,13,31,0.22742336874242178
0,13,32,0.0
0,14,0,-0.2064679229094494
0,14,1,-0.1487797357898516
0,14,2,-0.2135917333710754
0,14,3,-0.09815324558842584
0,14,4,0.07269571133432605
0,14,5,-0.13712280911099206
0,14,6,-0.13700502020014244
0,14,7,-0.10902572094589047
0,14,8,-0.33794120590642224
0,14,9,0.29699460302339814
0,14,10,0.2255158934374266
0,14,11,0.31607153823029516
0,14,12,0.10729185111509286
0,14,13,0.11009943433510667
0,14,14,2.69555548311754
0,14,15,0.6352162839017224
0,14,16,0.6364573624625599
0,14,17,0.9584067168410108
0,14,18,0.1046304448012832
0,14,19,0.8847458120499723
0,14,20,-0.29422414415257186
0,14,21,-0.49215993514104817
0,14,22,-0.3660075917980496
0,14,23,-0.1748636327580422
0,14,24,0.02823747673937476
0,14,25,-0.9354891152693908
0,14,26,-0.8582032289695245
0,14,27,-0.5492539337333125
0,14,28,-1.0963337964206283
0,14,29,-0.6758563045242812
0,14,30,0.1283895523572398
0,14,31,-0.1283895523572398
0,14,32,0.0
0,15,0,-0.10894692122558913
0,15,1,-0.015271212496277362
0,15,2,-0.09692669757898238
0,15,3,-0.06779554493509089
0,15,4,-0.4050343781310092
0,15,5,0.18308690689635707
0,15,6,0.39021025932541237
0,15,7,-0.052362589025722155
0,15,8,0.07081186194324694
0,15,9,0.367710953332962
0,15,10,0.19586722977372606
0,15,11,0.4005818891649393
0,15,12,0.15522433189245682
0,15,13,0.07443259639907776
0,15,14,0.6352162839017224
0,15,15,1.530601860511779
0,15,16,1.5834433384248734
0,15,17,1.0224694380072155
0,15,18,0.6926787433644451
0,15,19,1.6225643811913848
0,15,20,-0.19472147517067478
0,15,21,-0.17522216512621624
0,15,22,-0.21133754771917873
0,15,23,-0.14059152637653827
0,15,24,-0.540785180264489
0,15,25,0.055844395743930506
0,15,26,0.23835141583744884
0,15,27,-0.101034147123025
0,15,28,-0.20641532081969602
0,15,29,0.11882755596521999
0,15,30,0.163962403599961
0,15,31,-0.163962403599961
0,15,32,0.0
0,16,0,-0.3222597529393338
0,16,1,-0.22346106592816933
0,16,2,-0.30874561495146763
0,16,3,-0.20503553311300257
0,16,4,-0.3984600517939275
0,16,5,-0.003513454430088652
0,16,6,1.4205246551005983
0,16,7,0.03352949044675073
0,16,8,0.37176909837379724
0,16,9,0.8015576807451351
0,16,10,0.33455652430261906
0,16,11,0.728980356406659
0,16,12,0.17526260924318052
0,16,13,0.08250862977960526
0,16,14,0.6364573624625598
0,16,15,1.5834433384248734
0,16,16,4.715315660638017
0,16,17,2.382225244577922
0,16,18,0.8011890684609312
0,16,19,2.6475313234347526
0,16,20,-0.3814582708615452
0,16,21,-0.4438400112789815
0,16,22,-0.4063963384836313
0,16,23,-0.2542680918596446
0,16,24,-0.7136486979656729
0,16,25,-0.35951524727002543
0,16,26,1.1454954991833999
0,16,27,0.07122709356927752
0,16,28,-0.2788788739067569
0,16,29,0.1258533111252377
0,16,30,0.38628659527033316
0,16,31,-0.38628659527033316
0,16,32,0.0
0,17,0,-0.03454540873441212
0,17,1,-0.1989420166462256
0,17,2,-0.012728392843448965
0,17,3,0.008142418775884161
0,17,4,-0.10862523318327347
0,17,5,0.17931395618170506
0,17,6,0.7663502444612611
0,17,7,0.23645640929269715
0,17,8,0.3454019005664678
0,17,9,0.3561925276689837
0,17,10,0.5071928393980872
0,17,11,0.5469598268052623
0,17,12,0.42984377007737684
0,17,13,0.24976924974538986
0,17,14,0.9584067168410108
0,17,15,1.0224694380072155
0,17,16,2.3822252445779215
0,17,17,1.970494927937025
0,17,18,0.660231284102006
0,17,19,1.5355256785169697
0,17,20,-0.1322283962072136
0,17,21,-0.5124496377213671
0,17,22,-0.14420081301899584
0,17,23,-0.07778717861861702
0,17,24,-0.6153428791506127
0,17,25,-0.5880111200694117
0,17,26,0.09066380956505857
0,17,27,0.03952892374436118
0,17,28,-0.4905993529530182
0,17,29,-0.535254473476261
0,17,30,0.18012267173110844
0,17,31,-0.18012267173110844
0,17,32,0.0
0,18,0,0.26441080133150996
0,18,1,-0.020781552619127022
0,18,2,0.3179401822310124
0,18,3,0.262674644227494
0,18,4,0.5801452396841319
0,18,5,0.7709090656323265
0,18,6,0.6932775794800258
0,18,7,0.5580319771045434
0,18,8,1.1342669473705733
0,18,9,0.5927412678438374
0,18,10,0.4929987899732832
0,18,11,0.5392592634516978
0,18,12,0.3999904275102063
0,18,13,0.3392945090108834
0,18,14,0.1046304448012832
0,18,15,0.692678743364445
0,18,16,0.8011890684609312
0,18,17,0.6602312841020062
0,18,18,2.782815625744463
0,18,19,0.42644535999985866
0,18,20,0.19451451056434682
0,18,21,-0.056846713535665984
0,18,22,0.1654236272932146
0,18,23,0.16305588239439084
0,18,24,0.09208726973735575
0,18,25,0.08932470408305623
0,18,26,0.13196407738191795
0,18,27,0.31656626084136724
0,18,28,1.5567652373542764
0,18,29,-0.1461057383075073
0,18,30,-0.337280398748815
0,18,31,0.337280398748815
0,18,32,0.0
0,19,0,-0.46158891929884077
0,19,1,-0.5066700954581527
0,19,2,-0.46973195130371526
0,19,3,-0.3425568148390058
0,19,4,-0.41519951627397195
0,19,5,-0.19040305123501225
0,19,6,0.39752043009069715
0,19,7,-0.2866762302212975
0,19,8,-0.16551429200014903
0,19,9,1.0828197066069027
0,19,10,0.3687367637962897
0,19,11,0.6622537711094588
0,19,12,0.018011987633192953
0,19,13,0.02678905811719321
0,19,14,0.8847458120499724
0,19,15,1.6225643811913848
0,19,16,2.6475313234347526
0,19,17,1.5355256785169697
0,19,18,0.42644535999985866
0,19,19,3.844581790868969
0,19,20,-0.5227236521004691
0,19,21,-0.7577277310997861
0,19,22,-0.6132560301988145
0,19,23,-0.38742016039245625
0,19,24,-0.809251878082824
0,19,25,-0.7538864027550712
0,19,26,-0.19246685249290235
0,19,27,-0.519641645400698
0,19,28,-0.9895575043112795
0,19,29,0.2693737295741949
0,19,30,0.6865479211750872
0,19,31,-0.6865479211750872
0,19,32,0.0
0,20,0,0.4837874337442793
0,20,1,0.32364727199015514
0,20,2,0.5022573985104574
0,20,3,0.390098090237843
0,20,4,0.19919046194581141
0,20,5,0.31102509315741894
0,20,6,0.24162229337732286
0,20,7,0.3963749734232269
0,20,8,0.11991398880846083
0,20,9,-0.360408181938823
0,20,10,0.24852049918491506
0,20,11,0.007536097249206148
0,20,12,0.30293179958222727
0,20,13,0.2538362353920688
0,20,14,-0.29422414415257186
0,20,15,-0.19472147517067478
0,20,16,-0.3814582708615452
0,20,17,-0.1322283962072136
0,20,18,0.19451451056434682
0,20,19,-0.5227236521004691
0,20,20,0.4682291552672516
0,20,21,0.38035442397166613
0,20,22,0.5074231598393818
0,20,23,0.36060076285694315
0,20,24,0.16546548878607903
0,20,25,0.3385909509757287
0,20,26,0.2364934421985372
0,20,27,0.3689774262785938
0,20,28,0.39266502382569385
0,20,29,-0.09568165516381502
0,20,30,-0.46199618316554475
0,20,31,0.46199618316554475
0,20,32,0.0
0,21,0,0.3038717188003419
0,21,1,0.8917828827447521
0,21,2,0.3177465916943929
0,21,3,0.2478149864780307
0,21,4,0.15054401342717466
0,21,5,0.29797832376353794
0,21,6,0.2403127815804997
0,21,7,0.2831611987225595
0,21,8,0.3070500186761417
0,21,9,-0.24447911950336726
0,21,10,-0.011484298296921
0,21,11,0.17331242292666849
0,21,12,0.04604383428387565
0,21,13,0.09756098245428815
0,21,14,-0.49215993514104817
0,21,15,-0.17522216512621627
0,21,16,-0.4438400112789815
0,21,17,-0.5124496377213671
0,21,18,-0.056846713535666
0,21,19,-0.7577277310997861
0,21,20,0.38035442397166613
0,21,21,1.2134398127366688
0,21,22,0.4249130952631487
0,21,23,0.3057006149062669
0,21,24,0.6089381365800005
0,21,25,0.9606004069045858
0,21,26,0.7296653984538466
0,21,27,0.5045782729519579
0,21,28,0.9549982914757058
0,21,29,0.5989333555267817
0,21,30,-0.7033570212538129
0,21,31,0.7033570212538129
0,21,32,0.0
0,22,0,0.5223540047037957
0,22,1,0.36918302959985694
0,22,2,0.546800019560004
0,22,3,0.4225029834923818
0,22,4,0.18601427077746838
0,22,5,0.36562662838758403
0,22,6,0.28734576035667464
0,22,7,0.4315209179711957
0,22,8,0.15140679302418078
0,22,9,-0.3803992605597295
0,22,10,0.24886644359450255
0,22,11,-0.025488608980342137
0,22,12,0.3519468052608515
0,22,13,0.26790772709448774
0,22,14,-0.3660075917980496
0,22,15,-0.2113375477191788
0,22,16,-0.4063963384836313
0,22,17,-0.14420081301899584
0,22,18,0.1654236272932146
0,22,19,-0.6132560301988145
0,22,20,0.5074231598393818
0,22,21,0.4249130952631487
0,22,22,0.570067504681252
0,22,23,0.39388591041194837
0,22,24,0.16078168834196754
0,22,25,0.42058110829862083
0,22,26,0.3180295261439233
0,22,27,0.4288634306024712
0,22,28,0.4333279512214995
0,22,29,-0.07804514286960655
0,22,30,-0.5010201243084059
0,22,31,0.5010201243084059
0,22,32,0.0
0,23,0,0.37015371336357283
0,23,1,0.2660316799966079
0,23,2,0.386644462031271
0,23,3,0.3044507449631951
0,23,4,0.15183081195323544
0,23,5,0.24470770537354264
0,23,6,0.20234686769779073
0,23,7,0.3093810583827874
0,23,8,0.10670787500894496
0,23,9,-0.2656290408509586
0,23,10,0.21365042654147073
0,23,11,0.029488663207602503
0,23,12,0.2596164218888947
0,23,13,0.2137643013052318
0,23,14,-0.1748636327580422
0,23,15,-0.14059152637653827
0,23,16,-0.2542680918596446
0,23,17,-0.07778717861861702
0,23,18,0.16305588239439084
0,23,19,-0.38742016039245625
0,23,20,0.36060076285694315
0,23,21,0.3057006149062669
0,23,22,0.39388591041194837
0,23,23,0.28535328641287083
0,23,24,0.12877507905565147
0,23,25,0.23356314612479487
0,23,26,0.17644719372140816
0,23,27,0.2721251734572474
0,23,28,0.28190792649710605
0,23,29,-0.0989289279792686
0,23,30,-0.36323192556147443
0,23,31,0.36323192556147443
0,23,32,0.0
0,24,0,-0.043321345017551686
0,24,1,0.13171195841065586
0,24,2,-0.018212455700785835
0,24,3,-0.03546346533787479
0,24,4,1.4932310760550869
0,24,5,0.7266598732476734
0,24,6,0.2573886360473853
0,24,7,0.4684536984242198
0,24,8,0.7782144234015093
0,24,9,0.8328698660816548
0,24,10,-0.016290017472152814
0,24,11,-0.1268780584638971
0,24,12,-0.058890819113428305
0,24,13,0.006814531986412101
0,24,14,0.02823747673937476
0,24,15,-0.540785180264489
0,24,16,-0.7136486979656729
0,24,17,-0.6153428791506127
0,24,18,0.09208726973735572
0,24,19,-0.809251878082824
0,24,20,0.16546548878607903
0,24,21,0.6089381365800005
0,24,22,0.16078168834196754
0,24,23,0.12877507905565147
0,24,24,1.9555859573049592
0,24,25,1.1040172454276997
0,24,26,0.635627408853146
0,24,27,0.6833925259303792
0,24,28,1.367842033218404
0,24,29,1.1692647122949935
0,24,30,-0.7894390380060745
0,24,31,0.7894390380060745
0,24,32,0.0
0,25,0,0.22524122474316166
0,25,1,0.49728074773878506
0,25,2,0.2652530706884976
0,25,3,0.1541324903353539
0,25,4,0.638969508376894
0,25,5,0.8604684105840805
0,25,6,0.5465668909012318
0,25,7,0.4729045887466757
0,25,8,0.6420089666376003
0,25,9,0.34949514602105475
0,25,10,-0.14488405964143952
0,25,11,-0.18947909081282885
0,25,12,0.01488488454365312
0,25,13,-0.017884369430386498
0,25,14,-0.9354891152693908
0,25,15,0.055844395743930506
0,25,16,-0.35951524727002543
0,25,17,-0.5880111200694117
0,25,18,0.0893247040830562
0,25,19,-0.7538864027550712
0,25,20,0.3385909509757287
0,25,21,0.9606004069045858
0,25,22,0.42058110829862083
0,25,23,0.23356314612479487
0,25,24,1.1040172454276997
0,25,25,1.8424847525430017
0,25,26,1.4068564987955074
0,25,27,0.9527908426576953
0,25,28,1.571958617924417
0,25,29,1.4833882870887003
0,25,30,-0.8465889485647287
0,25,31,0.8465889485647287
0,25,32,0.0
0,26,0,0.15874744769529478
0,26,1,0.41582193007474455
0,26,2,0.19810019813811044
0,26,3,0.12427592454473611
0,26,4,0.35756228802641266
0,26,5,0.6339699074854661
0,26,6,0.9892784648844452
0,26,7,0.4361444583353221
0,26,8,0.5914170027617943
0,26,9,0.3405450032481054
0,26,10,-0.07986061541890513
0,26,11,-0.060853874701578325
0,26,12,0.04074064622273401
0,26,13,0.001418896352449797
0,26,14,-0.8582032289695245
0,26,15,0.23835141583744887
0,26,16,1.1454954991833999
0,26,17,0.09066380956505855
0,26,18,0.13196407738191795
0,26,19,-0.19246685249290235
0,26,20,0.2364934421985372
0,26,21,0.7296653984538466
0,26,22,0.3180295261439233
0,26,23,0.17644719372140816
0,26,24,0.6356274088531461
0,26,25,1.4068564987955074
0,26,26,1.7969199517602734
0,26,27,0.8987127834558841
0,26,28,1.1945108492679097
0,26,29,1.2474103526171914
0,26,30,-0.6494500538145652
0,26,31,0.6494500538145652
0,26,32,0.0
0,27,0,0.3140277666129047
0,27,1,0.2802601369529957
0,27,2,0.3542903445979259
0,27,3,0.2430619461063756
0,27,4,0.5917627016812922
0,27,5,0.6945796352796259
0,27,6,0.6441281295666205
0,27,7,0.5880017878000945
0,27,8,0.5965864394588841
0,27,9,0.1835475008227333
0,27,10,0.14619564077657138
0,27,11,-0.03678926187970446
0,27,12,0.2347621011148617
0,27,13,0.1580575184090392
0,27,14,-0.5492539337333125
0,27,15,-0.101034147123025
0,27,16,0.07122709356927752
0,27,17,0.039528923744361184
0,27,18,0.31656626084136724
0,27,19,-0.519641645400698
0,27,20,0.3689774262785938
0,27,21,0.5045782729519579
0,27,22,0.4288634306024712
0,27,23,0.2721251734572474
0,27,24,0.6833925259303792
0,27,25,0.9527908426576953
0,27,26,0.8987127834558841
0,27,27,0.8088642831270036
0,27,28,1.031359841140346
0,27,29,0.5957242043127277
0,27,30,-0.6718812894877135
0,27,31,0.6718812894877135
0,27,32,0.0
0,28,0,0.20976358489462635
0,28,1,0.42211719796044167
0,28,2,0.2596029506469331
0,28,3,0.15988925208239857
0,28,4,1.1310109736045926
0,28,5,0.9805980087215583
