0,1,2
7.054111637588972e-25,0.0,1.0
1.2044017361942363e-171,1.0,0.0
4.171343081176186e-12,0.0,0.9999999999958291
4.143503058635856e-25,0.0,1.0
3.20296502505931e-17,0.0,1.0
1.0,3.2613328158261333e-31,0.0
2.687383598867971e-19,0.0,1.0
2.0108399053836e-311,0.0,1.0
8.355503406319723e-24,1.0,0.0
6.106488157791857e-21,1.0,0.0
3.362599337118539e-17,0.0,1.0
2.8575906102338507e-13,0.9999999999997145,0.0
4.187911782726457e-95,1.0,0.0
8.66126131857696e-107,1.0,0.0
4.9652737302260495e-34,1.0,0.0
1.7230235569290627e-17,0.0,1.0
1.2401480479952195e-104,1.0,0.0
0.0,1.0,0.0
0.9999002923039947,9.970769600517259e-05,0.0
2.335840807121243e-15,0.0,0.9999999999999964
1.0194048767095057e-51,1.0,0.0
2.5090733313941563e-26,0.0,1.0
1.727232114913869e-39,1.0,0.0
0.9999997384678734,0.0,2.6153212642973684e-07
9.419005426199882e-36,0.0,1.0
3.155441592140518e-235,1.0,0.0
1.5837021671016782e-15,0.0,1.0
0.0,1.0,0.0
1.0,1.4497047223412323e-101,0.0
2.2681645326662745e-20,1.0,0.0
1.3837518312401638e-24,1.0,0.0
5.945974593301701e-10,0.0,0.9999999994054036
1.451970656390862e-16,0.0,1.0
6.379310903723834e-156,1.0,0.0
0.0,1.0,0.0
6.713714812746093e-17,0.0,1.0
1.4896309472892818e-12,0.0,0.9999999999985114
1.7627400044212614e-15,0.0,1.0
8.688569917667805e-19,1.0,0.0
6.570765403222433e-20,0.0,1.0
6.226679880580371e-14,0.0,0.999999999999936
1.1027739950105555e-19,0.0,1.0
1.5745383155832013e-20,0.0,1.0
1.951542635040454e-11,0.0,0.9999999999804849
7.078264581604745e-10,0.9999999992921733,0.0
5.260403756774717e-56,1.0,0.0
3.286264565934026e-25,0.0,1.0
1.0619045304489207e-52,0.0,1.0
8.183829950976723e-244,1.0,0.0
4.463374605840038e-22,0.0,1.0
1.8833672605837592e-17,0.0,1.0
0.0,1.0,0.0
1.4420215432153772e-276,1.0,0.0
3.5572440765923e-10,0.0,0.9999999996442757
2.3442458332902586e-120,1.0,0.0
2.2780457095871443e-16,0.0,1.0
2.5324746052768095e-27,0.0,1.0
1.0,0.0,3.26022392005413e-17
1.5872214619739892e-21,0.0,1.0
9.052320102295961e-85,1.0,0.0
3.8834518862227004e-32,0.0,1.0
1.29555603811306e-25,0.0,1.0
0.999999999998399,0.0,1.6010964447106975e-12
2.1748460291334364e-20,0.0,1.0
3.653547972432498e-14,0.0,0.9999999999999645
1.029949986696384e-196,1.0,0.0
5.1629028793684056e-21,0.0,1.0
9.025217412000213e-220,1.0,0.0
2.247416589236849e-108,1.0,0.0
2.9379992198210135e-216,1.0,0.0
1.1854492302869791e-12,0.9999999999988152,0.0
2.8119510746208054e-67,1.0,0.0
2.8607689117354185e-16,0.9999999999999998,0.0
1.0,2.3722932277554077e-18,0.0
7.192660341940887e-23,1.0,0.0
3.6025744908429423e-265,1.0,0.0
1.3898036898132329e-64,1.0,0.0
3.334895117793434e-45,1.0,0.0
3.186760192434943e-63,1.0,0.0
2.2657042334840838e-89,1.0,0.0
0.0,1.0,0.0
2.1561872601760477e-22,0.0,1.0
2.179397336942861e-17,0.0,1.0
2.989009388840458e-16,0.0,1.0
6.423905565931073e-22,0.0,1.0
9.073903204850673e-31,0.0,1.0
8.508212074273274e-14,0.0,0.9999999999999147
7.860587124409058e-281,1.0,0.0
8.183848053453599e-17,0.0,1.0
1.4928681321566478e-99,1.0,0.0
1.5694282409213649e-69,0.0,1.0
2.3817589036146304e-25,0.0,1.0
4.058740493403468e-207,1.0,0.0
3.7911574566303117e-17,0.0,1.0
1.7406896394374606e-20,0.0,1.0
2.7394598344795255e-164,1.0,0.0
8.153041523328041e-24,0.0,1.0
5.6112535829762e-147,1.0,0.0
7.002170186947549e-17,1.0,0.0
1.2536098251721244e-05,0.0,0.9999874639017485
1.4215150414028323e-23,0.0,1.0
0.9998757636279962,0.0,0.00012423637200373956
1.3057937786862753e-26,0.0,1.0
1.0,0.0,1.047690494688377e-52
1.76537316297093e-20,0.0,1.0
1.0,0.0,7.32518050176193e-265
4.153026377441376e-27,0.0,1.0
5.734145557229163e-22,0.0,1.0
6.632549792528659e-15,0.0,0.9999999999999929
1.967721946788335e-14,0.0,0.9999999999999787
7.248202672332851e-23,0.0,1.0
2.1919518185530186e-17,0.0,1.0
5.3124911468153095e-48,1.0,0.0
7.6198953163342065e-28,0.0,1.0
5.906813357084458e-64,0.0,1.0
3.884836662694863e-193,1.0,0.0
1.2958992322420378e-18,0.0,1.0
2.4279883919123793e-160,1.0,0.0
5.183157514525438e-21,0.0,1.0
8.09321349362468e-14,0.0,0.9999999999999183
6.023895004280348e-25,0.0,1.0
1.945897545585559e-17,0.0,1.0
2.8994533439652925e-26,0.0,1.0
9.722549950000992e-22,0.0,1.0
8.477136107276555e-16,0.0,1.0
2.095082488918809e-15,0.0,0.9999999999999964
3.5764954650828336e-24,0.0,1.0
6.089866160107887e-13,0.0,0.9999999999993925
1.4980152296951937e-21,0.0,1.0
1.4561117678445137e-213,0.0,1.0
4.628746260595022e-15,0.0,0.9999999999999964
4.5939029701834117e-17,0.0,1.0
4.944201987310868e-102,1.0,0.0
1.0,0.0,6.093814445490578e-42
1.0039732634116848e-32,0.0,1.0
0.99987841914169,0.0,0.0001215808583102504
7.147472177635263e-263,1.0,0.0
3.3581622626703583e-23,0.0,1.0
1.3130458428701434e-297,1.0,0.0
9.45318908050686e-19,0.0,1.0
9.418851355395488e-22,0.0,1.0
1.4706765762561708e-22,0.0,1.0
6.478195565483692e-17,0.0,1.0
7.936340540858029e-24,1.0,0.0
0.9999992679719935,7.320280065879697e-07,0.0
9.231433768441256e-41,1.0,0.0
5.494901209337444e-16,0.0,1.0
2.417475634116258e-72,0.0,1.0
4.438721691767309e-23,0.0,1.0
7.643208309628942e-17,0.0,1.0
1.1605108229454935e-77,1.0,0.0
1.0580568286042206e-18,0.0,1.0
3.415382775942853e-157,1.0,0.0
1.1216232808423504e-26,0.0,1.0
0.0,1.0,0.0
2.713415534145584e-18,0.0,1.0
8.139972167323176e-09,0.0,0.9999999918600277
9.985792815743857e-14,0.0,0.9999999999999005
5.3391792739035745e-255,1.0,0.0
2.517666811636291e-20,0.0,1.0
1.6221813981257028e-26,0.0,1.0
3.209850996898031e-17,0.0,1.0
1.5907140246982043e-24,0.0,1.0
2.5360950503126328e-23,0.0,1.0
7.166192072820345e-48,0.0,1.0
3.774502383376461e-20,0.0,1.0
0.9999999768468335,2.315316644957132e-08,0.0
0.0,1.0,0.0
6.906750639063538e-18,1.0,0.0
2.817295936068005e-18,0.0,1.0
9.833260781732557e-08,0.0,0.9999999016673917
2.8949968313464237e-13,0.0,0.9999999999997122
1.349026485690567e-31,0.0,1.0
6.624415739265472e-15,0.0,0.9999999999999938
9.043244423367807e-14,0.0,0.9999999999999094
4.985374872809688e-22,0.0,1.0
8.053584662819451e-16,0.0,1.0
4.967688965291161e-15,0.0,0.9999999999999964
6.64557504255304e-40,0.0,1.0
1.1972899211976604e-17,0.0,1.0
9.255487899926547e-245,1.0,0.0
4.541036274344192e-158,1.0,0.0
1.4886786177247047e-14,0.0,0.9999999999999858
0.0,1.0,0.0
0.0,1.0,0.0
8.66794940530325e-39,1.0,0.0
1.6611622109717586e-27,0.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
6.372987125408905e-16,0.0,1.0
1.1872312078947573e-34,0.0,1.0
1.0,0.0,6.342738867657535e-51
2.521902593028582e-14,0.0,0.9999999999999751
2.3609148967097046e-24,0.0,1.0
0.9999999999999991,4.85565394226054e-16,0.0
4.273352368530434e-19,0.0,1.0
2.8425123457649905e-15,0.0,0.9999999999999964
1.7687507126182066e-07,0.0,0.9999998231249286
4.620332557657222e-20,0.0,1.0
2.0655381867330622e-17,0.0,1.0
1.7815009407655422e-50,1.0,0.0
3.2516395294083344e-17,0.0,1.0
2.6481728546147715e-19,0.0,1.0
0.9999999999991793,0.0,8.203722648948289e-13
6.775035519186574e-202,1.0,0.0
6.822529610444874e-16,0.0,1.0
1.813051223344079e-48,0.0,1.0
3.911064422700115e-29,1.0,0.0
2.870615886207e-312,1.0,0.0
1.1187241871857e-22,0.0,1.0
1.0878484029520506e-27,0.0,1.0
2.6820214297027445e-14,0.0,0.9999999999999716
3.987795617061669e-11,0.0,0.9999999999601208
2.4172817396418404e-15,0.0,0.9999999999999964
2.7627327446459885e-15,0.0,0.9999999999999964
2.1700275142410398e-42,1.0,0.0
3.8359115199659226e-27,0.0,1.0
2.1374420252774462e-08,0.0,0.999999978625578
5.4161654137999305e-14,0.0,0.9999999999999467
1.348629388031373e-19,0.0,1.0
2.4730061528051825e-14,0.0,0.9999999999999751
1.0245002609826775e-42,0.0,1.0
0.9999999884661054,0.0,1.1533894754282917e-08
4.45622463404272e-73,1.0,0.0
2.998032046094757e-13,0.0,0.9999999999997016
1.399276515449052e-93,0.0,1.0
1.1136097842421074e-19,0.0,1.0
8.313528730610542e-21,0.0,1.0
1.835404432866161e-24,0.0,1.0
2.1371913126243934e-27,1.0,0.0
4.5308429446557775e-20,0.0,1.0
7.223657212014599e-51,0.0,1.0
8.193023294365393e-242,1.0,0.0
2.48920891524292e-40,0.0,1.0
5.8341592802651e-24,0.0,1.0
3.7060159463781755e-16,0.0,1.0
1.0,0.0,4.9304301381263067e-23
4.157433362572947e-14,0.0,0.9999999999999574
1.0354945285111887e-15,0.0,1.0
7.886942436350483e-49,0.0,1.0
3.913601178120662e-17,0.0,1.0
7.960835668659046e-12,0.0,0.9999999999920384
1.6011070995730621e-18,0.0,1.0
7.537872954230844e-16,0.0,1.0
2.9733904808971485e-15,0.0,0.9999999999999964
0.96807571488346,0.03192428511654004,0.0
3.2641169072660847e-17,0.0,1.0
2.5991651268510583e-298,1.0,0.0
5.256375224267448e-88,1.0,0.0
2.8152109753862575e-15,0.0,0.9999999999999964
1.556648614597392e-26,1.0,0.0
1.7900718770859695e-16,0.0,1.0
1.5382058367949161e-21,0.0,1.0
1.707619262895022e-14,0.0,0.9999999999999822
7.925658677629203e-23,0.0,1.0
1.076397161300852e-16,0.0,1.0
1.3355172707217295e-44,1.0,0.0
9.773030178825061e-17,0.0,1.0
3.052685412254731e-87,0.0,1.0
3.338951057970758e-117,1.0,0.0
7.778869879468737e-28,0.0,1.0
3.627329730246722e-45,1.0,0.0
8.872974709594842e-19,0.0,1.0
5.1792388731179574e-11,0.0,0.9999999999482085
0.0,1.0,0.0
0.00029598296773807774,0.0,0.9997040170322619
5.885139383948642e-156,1.0,0.0
5.743071050861035e-24,0.0,1.0
7.846540253349463e-20,0.0,1.0
4.4197332354701326e-14,0.0,0.9999999999999574
1.3033747951739551e-24,0.0,1.0
4.8664984024113464e-55,0.0,1.0
1.9539317188537872e-16,0.0,1.0
1.7737249223124384e-22,0.0,1.0
2.198651060695143e-30,0.0,1.0
9.03467532298242e-82,1.0,0.0
0.0,1.0,0.0
1.0613497226574339e-19,0.0,1.0
3.121239246789057e-20,0.0,1.0
8.140151594256693e-14,0.0,0.9999999999999183
1.0,0.0,2.0592970674975047e-28
3.159586181786506e-10,0.0,0.9999999996840412
1.9523359122307027e-20,0.0,1.0
2.0563170238315076e-55,1.0,0.0
1.6419855330270948e-20,0.0,1.0
2.8003668451959236e-19,0.0,1.0
1.3112428139149192e-85,0.0,1.0
4.621296549129745e-21,0.0,1.0
5.001036537702239e-130,0.0,1.0
3.4768201579775437e-12,0.0,0.9999999999965237
7.139774785620881e-14,0.0,0.999999999999929
5.937387963032265e-19,0.0,1.0
9.180938688670939e-20,0.0,1.0
1.8341649773489528e-14,0.0,0.9999999999999822
5.067576577642082e-17,1.0,0.0
2.4124598167804353e-19,0.0,1.0
3.0043606297603566e-21,0.0,1.0
8.136367329977406e-13,0.0,0.9999999999991864
1.9624632973412382e-13,0.0,0.9999999999998046
1.1826448586879736e-26,0.0,1.0
1.0,0.0,1.6744087075815068e-36
1.9695246809118264e-19,0.0,1.0
6.632350559718294e-185,1.0,0.0
5.448364262591465e-19,0.0,1.0
1.3863325814940705e-97,1.0,0.0
9.60832032224333e-17,0.0,1.0
2.848921522668746e-132,0.0,1.0
3.415546989669065e-38,1.0,0.0
4.658382721257705e-18,0.0,1.0
4.023915154031532e-15,0.0,0.9999999999999964
8.008158554279926e-20,0.0,1.0
2.261718203435637e-11,0.0,0.9999999999773834
3.6242205343421075e-12,0.0,0.9999999999963762
3.3034067031567598e-108,1.0,0.0
1.4918540712990312e-262,1.0,0.0
2.850299199246937e-15,0.0,0.9999999999999964
1.7276473462806258e-19,1.0,0.0
2.499093285772953e-21,0.0,1.0
0.0,1.0,0.0
1.0,0.0,3.034510785514026e-26
1.0,0.0,2.1367279476566443e-25
5.329017770147189e-33,0.0,1.0
1.4450828995730523e-11,0.0,0.9999999999855493
1.3663784611430792e-45,0.0,1.0
3.0574162488341424e-17,1.0,0.0
9.994702501874783e-14,0.0,0.9999999999999005
2.99503394976599e-23,0.0,1.0
1.1637154026774892e-18,1.0,0.0
8.99113200738493e-15,0.0,0.9999999999999893
3.38755163307504e-23,1.0,0.0
2.0041037713045167e-23,0.0,1.0
7.35167505983964e-80,1.0,0.0
1.5860996854918367e-187,1.0,0.0
3.713323039855803e-16,0.0,1.0
4.7172010009009485e-26,0.0,1.0
1.2949208245322354e-17,0.0,1.0
0.0,1.0,0.0
7.209019103880092e-16,0.0,1.0
8.238065944800879e-22,0.0,1.0
1.8522025042357874e-25,0.0,1.0
1.4689382375945613e-37,0.0,1.0
2.9321361339275705e-22,0.0,1.0
2.4851309078857674e-24,0.0,1.0
5.809086448678487e-75,0.0,1.0
1.6147063044527608e-14,0.0,0.9999999999999822
6.2501248309328e-23,0.0,1.0
2.907482154326317e-13,0.0,0.9999999999997087
2.6442714014021158e-18,0.0,1.0
4.444379664527955e-251,1.0,0.0
1.9852537443796594e-14,0.0,0.9999999999999787
5.352488377723949e-200,1.0,0.0
7.872113359703697e-25,1.0,0.0
7.402401411801646e-45,0.0,1.0
3.44255289865075e-24,0.0,1.0
1.0,0.0,9.002484963808275e-28
2.534899192514499e-14,0.0,0.9999999999999751
0.9985391863535701,0.0,0.0014608136464299127
1.9027136202923747e-29,0.0,1.0
5.656619845005761e-23,0.0,1.0
1.8707133528936677e-20,0.0,1.0
1.517048688798399e-18,0.0,1.0
1.5203493305373171e-18,0.0,1.0
2.0251032679748172e-13,0.0,0.9999999999997975
2.9805132966067274e-17,0.0,1.0
2.453358650333302e-29,0.0,1.0
4.18953001554449e-46,0.0,1.0
3.137076382373645e-20,0.0,1.0
6.294902049130924e-31,0.0,1.0
3.825217705700321e-45,0.0,1.0
1.1198743957811757e-27,0.0,1.0
4.4193554250965464e-33,0.0,1.0
7.929982308571612e-75,0.0,1.0
8.816686932493571e-128,0.0,1.0
4.285670376405544e-12,0.0,0.9999999999957137
9.467436226869421e-28,0.0,1.0
1.510404648385573e-29,0.0,1.0
4.4928242215509115e-152,0.0,1.0
1.0,6.244548675041284e-19,0.0
1.9048903042883718e-239,1.0,0.0
0.0,1.0,0.0
2.689221413387444e-193,1.0,0.0
7.110592865976408e-35,1.0,0.0
6.524639150082435e-79,1.0,0.0
4.844579214373747e-38,0.0,1.0
